2050202326854521343	Fri May 01 13:15:00 +0000 2026	مرگ مشکوک حسام علاءالدین بـر اثـر شکنجــه در بـازداشتگاه؛ پس از اتهام استفاده از استارلینک حسام علاءالدین، شهروندی حدوداً ۴۰ ساله و پدر دو دختر دوقلو، پس از بازداشت توسط نیروهای امنیتی جان خود را از دست داده است. او به‌همراه برادرش و با اتهام «استفاده از اینترنت جهانی» بازداشت شده بود؛ اتهامی که به استفاده از استارلینک نسبت داده شده و ابهامات زیادی درباره مبنای آن وجود دارد. گزارش‌های منتشر شده حاکی از آن است که این شهروند پیش از بازداشت، زندگی عادی داشته و مرگ او در بازداشت، نگرانی‌هایی جدی درباره وضعیت سایر بازداشت‌شدگان ایجاد کرده است. با گذشت زمان از این رویداد، تاکنون هیچ مقام رسمی درباره علت بازداشت یا چگونگی مرگ او توضیحی ارائه نکرده است. این در حالی است که در ماه‌های اخیر، موارد متعددی از مرگ‌های مشکوک در بازداشتگاه‌ها مطرح شده و نگرانی‌ها درباره امنیت و وضعیت زندانیان افزایش یافته است. #ایران_آزادی  #ایران  جمعه ۱۱ اردیبهشت ۱۴۰۵
2050200791168737338	Fri May 01 13:08:54 +0000 2026	#حسام_علاءالدین از بستگان مالک #پاساژ_علاءالدین،به‌دلیل داشتن اینترنت استارلینک درخانه‌اش بازداشت شد.بنا بر گزارش‌های منتشرشده، مزدوران خامنه‌ای او را زنده از منزلش بردندو چند روز بعد،با خانواده‌اش تماس گرفتندتا برای تحویل گرفتن پیکرش مراجعه کنند #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر https://t.co/7lFRcNIYZE
2050195609882075271	Fri May 01 12:48:18 +0000 2026	مرگ مشکوک حسام علاءالدین بـر اثـر شکنجــه در بـازداشتگاه؛ پس از اتهام استفاده از استارلینک  #حسام_علاءالدین، شهروندی حدوداً ۴۰ ساله و پدر دو دختر دوقلو، پس از #بازداشت توسط نیروهای امنیتی جان خود را از دست داده است.  او به‌همراه برادرش و با اتهام «استفاده از #اینترنت جهانی» بازداشت شده بود؛ اتهامی که به استفاده از #استارلینک نسبت داده شده و ابهامات زیادی درباره مبنای آن وجود دارد.  گزارش‌های منتشر شده حاکی از آن است که این شهروند پیش از بازداشت، زندگی عادی داشته و مرگ او در بازداشت، نگرانی‌هایی جدی درباره وضعیت سایر #بازداشت‌شدگان ایجاد کرده است.  با گذشت زمان از این رویداد، تاکنون هیچ مقام رسمی درباره علت بازداشت یا چگونگی مرگ او توضیحی ارائه نکرده است.  این در حالی است که در ماه‌های اخیر، موارد متعددی از مرگ‌های مشکوک در بازداشتگاه‌ها مطرح شده و نگرانی‌ها درباره امنیت و وضعیت زندانیان افزایش یافته است. #حقوق_بشر
2050194847831621999	Fri May 01 12:45:17 +0000 2026	پیکر بی‌جان حسام علاءالدین (سمت چپ) در پی بازداشت و ضرب‌وجرح به اتهام «استفاده از استارلینک»، پس از مدتی به خانواده‌اش تحویل داده شد.  این شهروند ۴٠ ساله، خویشاوند احمد علاءالدین از مالکان پاساژ مشهور علاءالدین تهران بود. https://t.co/N8HwkSEvcN
2050192487893868914	Fri May 01 12:35:54 +0000 2026	بر اساس گزارش‌ها، حسام علاءالدین، ۴۰ ساله و از مالکان پاساژ علاالدین، که به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک توسط مأموران جمهوری اسلامی بازداشت شده بود، جان خود را از دست داده و پیکر بی‌جانش را به خانواده‌اش تحویل دادند.او پدر دو دختر خردسال دوقلو بود.. https://t.co/j8dytpVkPs
2050191804117430510	Fri May 01 12:33:11 +0000 2026	حسام علاءالدین؛ پدری که به‌خاطر استارلینک بازداشت شد و پیکر بی‌جانش بازگشت  گزارش‌های منتشرشده در شبکه‌های اجتماعی از جان‌باختن حسام علاءالدین، شهروند ۴۰ ساله و پدر دو دختر، پس از بازداشت خبر می‌دهند؛ بازداشتی که گفته می‌شود به اتهام «داشتن اینترنت ماهواره‌ای استارلینک» انجام شده بود. این شهروند ۴٠ ساله، خویشاوند احمد علاءالدین از مالکان پاساژ مشهور علاءالدین تهران بود.  بر اساس این گزارش‌ها، خانواده او پس از ده‌ها روز بی‌خبری، نه با خبر آزادی یا بازگشت او، بلکه با خبر تحویل پیکر بی‌جانش روبه‌رو شدند. همچنین گفته می‌شود او در دوران بازداشت بر اثر شکنجه جان باخته است؛ روایتی تلخ که بار دیگر سایه سنگین بازداشت‌های امنیتی، بی‌خبری خانواده‌ها و نبود پاسخگویی را برجسته می‌کند.  در کشوری که اینترنت آزاد برای میلیون‌ها شهروند به آرزویی پرهزینه و پرخطر تبدیل شده، برخورد با ابزارهایی مانند استارلینک فقط یک اقدام امنیتی نیست؛ بخشی از سیاستی گسترده‌تر برای کنترل ارتباط مردم با جهان است.
2050191558083829884	Fri May 01 12:32:12 +0000 2026	♦️حسام علاءالدین، شهروند ۴۰ ساله که گفته می‌شود «به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک» بازداشت شده بود،  جان باخت.  بنا بر گزارش‌ها او که پدر دو دختر بود،‌ در اثر شکنجه در بازداشت جان باخته است و پیکر بی‌جانش را به خانواده‌اش تحویل دادند.  همزمان با قطع اینترنت و سانسور گسترده در ایران، جمهوری اسلامی ایرانیانی که از وسایل ارتباطی چون استارلینک و یا شبکه‌های اجتماعی استفاده کنند را دستگیر و مجازات می‌کند.  ننگ بر جمهوری اسلامی ظالم و آدم‌کش   #حسام_علاءالدین  ‌
2050188562323181950	Fri May 01 12:20:18 +0000 2026	🚨پیکر بی‌جان #حسام_علاءالدین  (سمت چپ) در پی بازداشت و ضرب‌وجرح به اتهام «استفاده از استارلینک»، پس از مدتی به خانواده‌اش تحویل داده شد.  این شهروند ۴٠ ساله، خویشاوند احمد علاءالدین از مالکان پاساژ مشهور علاءالدین تهران بود.
2050180932657914350	Fri May 01 11:49:59 +0000 2026	@ImanOracle بسیاری از مردم در ایران فقط به‌خاطر داشتن اینترنت استارلینک بازداشت شده‌اند. آن‌ها تحت شدیدترین شکنجه‌ها قرار می‌گیرند تا به اتهام‌های دروغین مثل «جاسوسی» اعتراف اجباری کنند. دسترسی به اینترنت آزاد جرم نیست؛ سکوت در برابر این جنایت، همدستی است.#KingRezaPahlavi‌ForIran
2050180832338620841	Fri May 01 11:49:35 +0000 2026	@flamingo_irani2 بسیاری از مردم در ایران فقط به‌خاطر داشتن اینترنت استارلینک بازداشت شده‌اند. آن‌ها تحت شدیدترین شکنجه‌ها قرار می‌گیرند تا به اتهام‌های دروغین مثل «جاسوسی» اعتراف اجباری کنند. دسترسی به اینترنت آزاد جرم نیست؛ سکوت در برابر این جنایت، همدستی است.
2050180083961438396	Fri May 01 11:46:37 +0000 2026	@avatoday_news بسیاری از مردم در ایران فقط به‌خاطر داشتن اینترنت استارلینک بازداشت شده‌اند. آن‌ها تحت شدیدترین شکنجه‌ها قرار می‌گیرند تا به اتهام‌های دروغین مثل «جاسوسی» اعتراف اجباری کنند. دسترسی به اینترنت آزاد جرم نیست؛ سکوت در برابر این جنایت، همدستی است.#KingRezaPahlavi‌ForIran
2050179601616216360	Fri May 01 11:44:42 +0000 2026	#حسام_علاءالدین ؛ بازداشت زنده، تحویل پیکر پس از چند روز حسام علاءالدین، از بستگان مالک پاساژ علاءالدین، به‌دلیل داشتن اینترنت استارلینک در خانه‌اش بازداشت شد. بنا بر گزارش‌های منتشرشده، مزدوران خامنه‌ای او را زنده از منزلش بردند و چند روز بعد، با خانواده‌اش تماس گرفتند تا برای تحویل گرفتن پیکرش مراجعه کنند. این روایت، بار دیگر چهره جنایتکار حکومتی را نشان می‌دهد که حتی داشتن راه ارتباطی آزاد با جهان را با بازداشت، شکنجه و مرگ پاسخ می‌دهد.
2050170933206216838	Fri May 01 11:10:15 +0000 2026	کاربران شبکه‌های اجتماعی از جان باختن حسام علاءالدین، شهروند ۴۰ ساله که گفته می‌شود «به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک» بازداشت شده بود، خبر می‌دهند.  بنا بر گزارش‌ها او که پدر دو دختر بود،‌ در اثر شکنجه در بازداشت جان باخته است و پیکر بی‌جانش را به خانواده‌اش تحویل دادند.  #KingRezaPahlavi‌ForIran  #مرگ_بر_جمهوری_اسلامی_ومزدوران_حرامزاده‌اش  #انقلاب_شیروخورشید
2050168702260101247	Fri May 01 11:01:23 +0000 2026	حسام علاءالدین، از بستگان مالک پاساژ علاءالدین، به‌دلیل داشتن اینترنت استارلینک در خانه‌اش بازداشت شد. بنا بر گزارش‌های منتشرشده، مزدوران خامنه‌ای او را زنده از منزلش بردند و چند روز بعد، با خانواده‌اش تماس گرفتند تا برای تحویل گرفتن پیکرش مراجعه کنند.
2050168045012746330	Fri May 01 10:58:46 +0000 2026	سزای ارتباط با دنیای آزاد،  مرگ است.!  🖤حسام علاءالدین؛  زنده بازداشت ، تحویل پیکر پس از چند روز!   حسام علاءالدین، از بستگان مالک پاساژ علاءالدین، به‌دلیل داشتن اینترنت استارلینک در خانه‌اش بازداشت شد.  مزدوران خامنه‌ای او را زنده از منزلش بردند و چند روز بعد، با خانواده‌اش تماس گرفتند تا برای تحویل گرفتن پیکرش مراجعه کنند.
2050162083979772293	Fri May 01 10:35:05 +0000 2026	حسام علاءالدین؛ پدری که به‌خاطر استارلینک بازداشت شد و پیکر بی‌جانش بازگشت  گزارش‌های منتشرشده در شبکه‌های اجتماعی از جان‌باختن #حسام_علاءالدین، شهروند ۴۰ ساله و پدر دو دختر، پس از بازداشت خبر می‌دهند؛ بازداشتی که گفته می‌شود به اتهام «داشتن اینترنت ماهواره‌ای استارلینک» انجام شده بود. این شهروند ۴٠ ساله، خویشاوند احمد علاءالدین از مالکان پاساژ مشهور علاءالدین #تهران بود.  بر اساس این گزارش‌ها، خانواده او پس از ده‌ها روز بی‌خبری، نه با خبر آزادی یا بازگشت او، بلکه با خبر تحویل پیکر بی‌جانش روبه‌رو شدند. گفته می‌شود او در دوران بازداشت بر اثر شکنجه جان باخته است؛ روایتی تلخ که بار دیگر سایه سنگین بازداشت‌های امنیتی، بی‌خبری خانواده‌ها و نبود پاسخگویی را برجسته می‌کند.  در کشوری که اینترنت آزاد برای میلیون‌ها شهروند به آرزویی پرهزینه و پرخطر تبدیل شده، برخورد با ابزارهایی مانند استارلینک فقط یک اقدام امنیتی نیست؛ بخشی از سیاستی گسترده‌تر برای کنترل ارتباط مردم با جهان است.
2050154061085741372	Fri May 01 10:03:12 +0000 2026	@Hemadnazari میخوان براش پروند سازی کنن که بگن استارلینک داشته و جاسوس بوده، در صورتی که علت بازداشتش و کشته شدنش اصلا ربطی به استارلینک نداشته.
2050152633722114077	Fri May 01 09:57:32 +0000 2026	تا تازیان می‌تازند پارسیان می‌بازند...   ایشون یکی از سهامداران بازار علاالدین بودند فقط ۴۰ سال داشتند و پدر دو دختر دوقلو ....... بخاطر  داشتن استارلینک  بازداشت وبعد هم خبر مرگ ایشان را به خانواده دادند 💔😓 https://t.co/SSuJnw6x5Q
2050152502104928540	Fri May 01 09:57:01 +0000 2026	@indypersian @ElendaTimaj خبر درست اینه که بنویسید  بخاطر استارلینک بازداشت و در اثر شکنجه کشته شد. (نه اینکه جان باخته) #اين_آخرين_نبرده_پهلوى_برميگرده
2050143093005983847	Fri May 01 09:19:37 +0000 2026	@Hemadnazari تو همین اینترنشنال نوشته  اول برای پیگیری اوضاع برادرش که تیر خورده به بیمارستان رفته ولی وسایلشو ضبط کردن بعدا که برای گرفتن وسایل رفته بازداشت شده و بعداز بازداشت که برای ضبط باقی وسایلش به خونش بردنش همونجا کتکش زدن که کشته شده و با خودشون بردنش، هیچی در مورد استارلینک نگفتن
2050135659826885109	Fri May 01 08:50:05 +0000 2026	جاوید نام؛ حسام علاءالدین…. پدر ۲ دختر دوقلو…. فقط و فقط به خاطر استفاده از اینترنت استارلینک، بازداشت، شکنجه و کشته شد….. به خاطر استفاده از اینترنننننت…..😭😭😭 #KingRezaPahlavi‌  #IranMassacre‌ https://t.co/Eyl2AlteAm
2050135147173872002	Fri May 01 08:48:03 +0000 2026	@Napoleon_1995 یا برای داشتن استارلینک بعد از بازداشت میکشتند💔
2050132601352925434	Fri May 01 08:37:56 +0000 2026	اتهام استفاده از اینترنت ماهواره‌ای استارلینک بازداشت شد. طبق گزارش‌ها، اون ابتدا برای پیگیری وضعیت برادرش به بیمارستان رفته بود اما پس از توقیف وسایلش، یک هفته بعد بازداشت و به خانه‌اش منتقل شد. گفته می‌شه در آنجا به‌شدت مورد ضرب‌وشتم و شکنجه قرار گرفت و جان باخت.
2050132592393867362	Fri May 01 08:37:54 +0000 2026	حسام علاءالدین، از بستگان مالک پاساژ علاءالدین، به جرم داشتن استارلینک، با ضرب و شتم ماموران جمهوری اسلامی کشته شد!  طبق گزارش‌ها اون که پدر دو دختر بود،‌ در اثر شکنجه در بازداشت جان باخته و پیکر بی‌جانش رو به خانواده‌اش تحویل دادن.  حسام علاءالدین، شهروند ۴۰ ساله تهرانی، به https://t.co/FUD7Zagjul
2050130345589100764	Fri May 01 08:28:58 +0000 2026	فکر می‌کردید به شما نمیرسه، آقای علاٰالدین؟! متاسفانه رسید… حالا چی کار میکنی؟ واکنشت چیه به کشته شدن اعضای خانواده ت به جرم داشتن استارلینک؟ #حسام_علاءالدین
2050125419202887840	Fri May 01 08:09:24 +0000 2026	@bobybodybuild شرم‌آور است که برای یک مودم استارلینک، دو دختر خردسال را یتیم و یک خانواده را داغدار کردن این خودِ جنایت است تسلیت به خانواده علاءالدین و دختران خردسالش. روحش شاد و یادش گرامی #KingRezaPahlavi‌ForIran #KingRezaPahlavi‌
2050117459823227278	Fri May 01 07:37:46 +0000 2026	حسام جوان ۴۰ ساله و پدر دو دختر به اتهام داشتن اینترنت ماهواره‌ای استارلینک پس از بازداشت خشونت‌آمیز و انتقال برای بازجویی و تفتیش، در خانه‌اش کشته شده وکشته شدنش رو یک ماه پنهان کردن از خانواده!  عدم اقدام عملی از سوی اروپا، کاسبان نفت در مقابل جنایات ثبت میشه!  #حسام_علاءالدین
2050116977172094988		
2050115862447735102	Fri May 01 07:31:25 +0000 2026	فوری: مرگ مرد ایرانی در بازداشت به دلیل داشتن اینترنت استارلینک  گزارش‌های ایران اینترنشنال و رسانه‌های مستقل فارسی‌زبان حاکی از آن است که حسام علاءالدین، پدر دو دختر و از بستگان صاحب پاساژ علاءالدین تهران، پس از بازداشت به اتهام داشتن اینترنت ماهواره‌ای استارلینک، در حبس جان باخت. بر اساس پیام‌های دریافتی توسط ایران اینترنشنال، او توسط مأموران حکومتی به شدت مورد ضرب‌وشتم قرار گرفته و پیکرش به خانواده‌اش تحویل داده شده است.
2050115238888980753	Fri May 01 07:28:56 +0000 2026	کاربران شبکه‌های اجتماعی از جان باختن حسام علاءالدین، شهروند ۴۰ ساله که گفته می‌شود«به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک»بازداشت شده بود، خبر می‌دهند.  بنا بر گزارش‌ها او که پدر دو دختر بود،‌ در اثر شکنجه در بازداشت جان باخته است و پیکر بی‌جانش را به خانواده‌اش تحویل دادند https://t.co/LuFNw9aL4r
2050112484565000347	Fri May 01 07:18:00 +0000 2026	حسام علاءالدین پس از بازداشت به‌دلیل استفاده از استارلینک در بازداشت جان باخت  https://t.co/VCU8PEYwJe https://t.co/MV2LLhoSH2
2050110511820267673	Fri May 01 07:10:09 +0000 2026	پیکر بی‌جان حسام علاءالدین (سمت چپ) در پی بازداشت و ضرب‌وجرح به اتهام «استفاده از استارلینک»، پس از مدتی به خانواده‌اش تحویل داده شد.  این شهروند ۴٠ ساله، خویشاوند احمد علاءالدین از مالکان پاساژ مشهور علاءالدین تهران بود. https://t.co/U39AscNbPR
2050088043118211341	Fri May 01 05:40:52 +0000 2026	کاربران شبکه‌های اجتماعی از جان باختن حسام علاءالدین، شهروند ۴۰ ساله که گفته می‌شود «به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک» بازداشت شده بود، خبر می‌دهند. بنا بر گزارش‌ها او که پدر دو دختر بود،‌ در اثر شکنجه در بازداشت جان باخته است و پیکر بی‌جانش را به خانواده‌اش تحویل دادند.  همزمان با قطع اینترنت و سانسور گسترده در ایران، جمهوری اسلامی ایرانیانی که از وسایل ارتباطی چون استارلینک و یا شبکه‌های اجتماعی استفاده کنند را دستگیر و مجازات می‌کند.
2050075290827661389	Fri May 01 04:50:12 +0000 2026	بر اساس گزارش‌ها، حسام علاءالدین، ۴۰ ساله و از مالکان پاساژ علاالدین، که به‌دلیل داشتن اینترنت ماهواره‌ای استارلینک توسط مأموران جمهوری اسلامی بازداشت شده بود، جان خود را از دست داده و پیکر بی‌جانش را به خانواده‌اش تحویل دادند.او پدر دو دختر خردسال دوقلو بود.. https://t.co/bXNtFZt3ii
2049426300796801246	Wed Apr 29 09:51:21 +0000 2026	برای شکستن سد فیلترینگ، باید به سمت خرید انبوه استارلینک رفت. هر تجهیزات = ۵ خانواده. امنیت بالا و عدم امکان کنترل توسط حکومت، مزیت اصلی اینترنت ماهواره‌ای است. هزینه‌ها را تقسیم کنید و به شبکه جهانی وصل شوید. #مهسا_امینی #استارلینک #حق_اینترنت
2049413026072162365	Wed Apr 29 08:58:36 +0000 2026	یه بارم وسطای جنگ یه پسرخاله دیگه‌م رفته بود یه جایی با استارلینک و سریع منو گرفته بود. گفت همه تهرانیم خوبیم. خواستم بهت بگم نگران نباش. بازم بدون حرف خاصی از خانواده خودم. چندشب بعدش خونه همون خاله‌م خراب شد.
2049286011210141706	Wed Apr 29 00:33:53 +0000 2026	@ktbrormtbr @Amammadhosein چطوریه که برای این کار دولت نیازه ولی برای وکیل ملت بودن پشتوانه شعار توی خیابون کافیه؟ چون نمی‌خواهید بگید نمی‌تونن بهانه‌هایی نیارید که صدتا مشکل دیگه درست کنه. اگه کسی بخواد کاری رو بکنه می‌کنه. اتفاقن بلوچها خیلی استارلینک فرستادن ولی احتمالن شما خبر نداری.
2049211166732206144	Tue Apr 28 19:36:29 +0000 2026	ایران افرادی را که متهم به جاسوسی با استفاده از دستگاه‌های استارلینک هستند، بازداشت کرد. https://t.co/ULcgM9xP1U
2049140041373425847	Tue Apr 28 14:53:51 +0000 2026	خبرگزاری‌های داخلی ایران گزارش داده‌اند که پلیس شماری از افراد را بازداشت کرده است که به ارسال اطلاعات و تصاویر «حساس» برای نهادهای اطلاعاتی خارجی از طریق تجهیزات استارلینک متهم هستند.  https://t.co/v50vBk9iRT
2049106248428130321	Tue Apr 28 12:39:34 +0000 2026	ادعای فراجا: کشف یک «مرکز جاسوسی» در تهران؛ بازداشت ۹ نفر در کرمان به اتهام جاسوسی  -خبرگزاری تسنیم روز سه‌شنبه ۸ اردیبهشت ۱۴۰۵ گزارش داد، متهمین با طرح و برنامه‌ریزی دقیق اقدام به اجاره واحد مسکونی کرده و در آن تجهیزات پیشرفته ارتباطی از جمله اینترنت ماهواره‌ای استارلینک را نصب و استفاده می‌کردند.  -ادعا شده از آن محل اقدام به ارسال اطلاعات و اخبار به سرویس‌های جاسوسی و شبکه‌های تلویزیونی خارج از کشور شده است.  -در جریان جنگ ۴۰ روزه بخش عمده زیرساخت‌های نیروی انتظامی شامل ستادها و کلانتری‌ها منهدم شد. احمدرضا رادان فرمانده انتظامی جمهوری اسلامی در یک برنامه تلویزیونی تأیید کرد پرسنل انتظامی، بدون مقر مجبورند شب‌ها در خیابان یا ماشین» بخوابند.  https://t.co/ESErUdLbHw
2049101903527621076	Tue Apr 28 12:22:18 +0000 2026	گزارش بازداشت افراد در ارتباط با استفاده از تجهیزات استارلینک در تهران https://t.co/gXHPLOgLc1
2049076456773624023	Tue Apr 28 10:41:11 +0000 2026	کشف یک مرکز جاسوسی مجهز به استارلینک در یوسف‌آباد تهران مأموران پلیس اطلاعات فاتب: یک واحد مسکونی در یوسف آباد تهران که به عنوان پایگاه فعالیت‌های جاسوسی مورد استفاده قرار گرفته بود، کشف شد. متهمین با طرح و برنامه‌ریزی دقیق اقدام به اجاره واحد مسکونی کرده و
2049062512948101188	Tue Apr 28 09:45:47 +0000 2026	⚡️نیروی انتظامی جمهوری اسلامی مدعی شد یک واحد مسکونی مجهز به استارلینک را در تهران کشف کرده است. ادعا شده این محل برای آنچه پلیس از آن به عنوان «فعالیت جاسوسی» یاد کرده، استفاده شده است. همچنین ادعا شده که سه واحد صنفی نیز بدلیل استفاده غیرمجاز از استارلینک پلمب شده‌اند. https://t.co/J7lKwcLMAw
2049060059401896397	Tue Apr 28 09:36:02 +0000 2026	رسانه‌های ایران از بازداشت چند نفر و کشف تجهیزات ارتباط ماهواره‌ای استارلینک در محله یوسف‌آباد تهران خبر دادند.  بر اساس گزارش پلیس اطلاعات فرماندهی انتظامی تهران، افراد بازداشت‌شده در یک واحد مسکونی با استفاده از تجهیزات پیشرفته ارتباطی، اقدام به ارسال اطلاعات به خارج از این کشور می‌کردند.
2049038815109497068	Tue Apr 28 08:11:37 +0000 2026	مرکز اطلاع‌رسانی فرماندهی انتظامی تهران اعلام کرد با «اقدامات اطلاعاتی گسترده»، یک واحد مسکونی «مجهز به استارلینک» در منطقه یوسف‌آباد تهران شناسایی شده است. این مرکز اعلام کرد این واحد مسکونی، به‌عنوان «پایگاه فعالیت‌های جاسوسی» مورد استفاده قرار گرفته است
2048868459652477243	Mon Apr 27 20:54:41 +0000 2026	الان استارلینک با خانواده داماد میشه یا عروس؟
2048702283400053018	Mon Apr 27 09:54:22 +0000 2026	همه‌ی این کانفیگایی که فک میکنید از استارلینکه، تو اسلام اباد با خط سفید پر و پلمب میشه
2048500442309542085	Sun Apr 26 20:32:19 +0000 2026	استارلینک با خانواده دوماده یا عروس؟
2048387983976370477	Sun Apr 26 13:05:27 +0000 2026	۳ واحد صنفی در تهران به دلیل استفاده از استارلینک پلمب شدند!  به گزارش رسانه‌های داخلی در ایران، مرکز اطلاع‌رسانی فرماندهی انتظامی اعلام کرده است که از طریق گزارش‌های مردمی برخی واحدها در یک مرکز تجاری در تهران را که از اینترنت ماهواره‌ای استارلینک استفاده می‌کردند، شناسایی و پلمب کرده است. در متن این خبر چنین آمده:  «ماموران اداره اماکن سازمان اطلاعات پلیس پایتخت به یکی از مجتمع‌های تجاری در شمال غرب تهران مراجعه کردند. در بررسی‌های انجام شده، سه واحد صنفی که از تجهیزات ماهواره‌ای غیرمجاز استفاده می‌کردند، شناسایی شدند. مقام‌های انتظامی مدعی شده‌اند که برخی از متصدیان این واحدها فراتر از کاربردهای عنوان‌شده مانند فعالیت در بازارهای مالی، با آنچه «شبکه‌های معاند و ضدانقلاب» خوانده شده، در ارتباط بوده‌اند. همچنین ادعا شده یکی از این افراد در چندین نوبت اقدام به ارسال ویدئوهایی از وقایع موسوم به «جنگ رمضان»، از جمله تصاویر مربوط به محل‌های مورد اصابت، کرده است.»   پلمب کردن سه مغازه فقط به‌خاطر استفاده از استارلینک، یک خبر ساده نیست؛ یک پیام روشن دارد: اینترنت برای همه نیست.  در حالی که مردم با اینترنت کند، قطع و محدود زندگی می‌کنند و خیلی از کسب‌وکارها کاملا تعطیل شده‌اند، حالا کسانی که دنبال یک راه جایگزین برای وصل شدن به اینترنت جهانی هستند، با پلمب و برخورد مواجه می‌شوند.   از طرفی، همان حرف‌های تکراری هم دوباره مطرح می‌شود: «ارتباط با شبکه‌های معاند». بدون سند، بدون جزئیات روشن. این برچسب‌ها سال‌هاست برای مردم عادی استفاده می‌شود تا هر نوع دسترسی آزاد به اینترنت و اطلاعات را به یک تهدید تبدیل کنند!
2048293184006914129	Sun Apr 26 06:48:45 +0000 2026	پلمب ۳ واحد صنفی در شمال غربی تهران به دلیل استفاده از استارلینک https://t.co/Nvme9U9tLb
2048290183162818845	Sun Apr 26 06:36:49 +0000 2026	مرکز اطلاع‌رسانی فرماندهی انتظامی تهران بزرگ از پلمب سه واحد صنفی در یکی از مجتمع‌های تجاری شمال‌غرب تهران به‌دلیل استفاده از استارلینک خبر داد و اعلام کرد فعالیت آن‌ها متوقف شده است
2048177753367761407	Sat Apr 25 23:10:04 +0000 2026	@m_mhmdhosein استارلینک که با تلوزیونه، تلوزیون و میز تلوزیونم که با خانواده دوماده!
2047802631616369027	Fri Apr 24 22:19:28 +0000 2026	آمریکا پول و‌ اسلحه، استارلینک،…میده مزدوری کنی، حال مزدور [اینجا میلیشیای کرد] از لات گنده دزدید و اینطور شد: وزارت دادگستری آمریکا یک دادخواست مصادره ارائه کرده تا یک عمارت اعیانی (Mansion) متعلق به خانواده سرتا پا فاسد بارزانی –منصور بارزانی برادر مسرور نخست‌وزیر اقلیم کردستان عراق– را در بورلی هیلز لس‌آنجلس که از پول رشوه یک قرارداد تحویل سوخت خریداری شده را توقیف کند. https://t.co/7CnZ7ONXtq
2047738297733234888	Fri Apr 24 18:03:49 +0000 2026	@elsaaa7777 استآرلینک میفرستم ایران یک بچه از خانواده مون ایران مونده، واسه پدر و مادرش وکیل میگیرم ببینم میشه یکجوری خرجشون کرد؟ پاسپورت میخرم واسشون.
2047736210404078053	Fri Apr 24 17:55:32 +0000 2026	اشتراک ماهیانه استرالینک ۱۰۰ دلار باشه مبشه ۱۵،۵۰۰ سه خانواده باشی ماهی ۵ بزارید برای خودتون استارلینک بخرید نت با سرعت فوق العاده و بدون هیچ گونه فیلترینگ استفاده کنید به نفع آدمه تا این که همون سه خانواده (با فرض خانواده ای ۲ نفر) نت پرو بخرن میشه ۱۲ میلیون سیرک باز کردین؟
2047329973581557949	Thu Apr 23 15:01:17 +0000 2026	یک شهروند در تهران به اتهام «جاسوسی» و استفاده از استارلینک بازداشت شده است  #ایران #بازداشت #جاسوسی #حقوق_بشر #BreakingN  https://t.co/rINVTqzhbq
